Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2001,11,11,7,2158,2200,531,527,DL,212,-N130D,273,267,237,4,-2,SFO,ATL,2139,15,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,27,4,915,915,1045,1035,WN,2054,N687@@,90,80,68,10,0,OAK,LAS,407,1,21,0,NA,0,NA,NA,NA,NA,NA
2001,9,29,6,846,815,1711,1640,US,186,N603A�,325,325,309,31,31,SFO,PHL,2521,6,10,0,NA,0,NA,NA,NA,NA,NA
2001,3,24,6,1246,1240,1343,1347,UA,2211,N920�1,57,67,46,-4,6,SFO,BUR,326,1,10,0,NA,0,NA,NA,NA,NA,NA
2001,3,22,4,1359,1330,1511,1445,WN,1702,N659@@,72,75,62,26,29,OAK,LAX,337,6,4,0,NA,0,NA,NA,NA,NA,NA
2001,4,19,4,933,923,1125,1119,AS,431,N799A�,112,116,100,6,10,OAK,SEA,671,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,12,27,4,918,905,1032,1025,WN,2144,N510@@,74,80,65,7,13,OAK,SNA,371,4,5,0,NA,0,NA,NA,NA,NA,NA
2001,8,25,6,1130,1130,1239,1250,WN,2001,N618@@,69,80,60,-11,0,OAK,LAS,407,4,5,0,NA,0,NA,NA,NA,NA,NA
2001,3,3,6,800,800,917,920,WN,1422,N704@@,77,80,65,-3,0,OAK,LAS,407,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,7,26,4,842,846,1009,1012,AS,575,N624A�,87,86,75,-3,-4,OAK,PDX,543,4,8,0,NA,0,NA,NA,NA,NA,NA
2001,5,24,4,1050,900,1413,1239,UA,1256,N950�1,143,159,123,94,110,SFO,DEN,967,4,16,0,NA,0,NA,NA,NA,NA,NA
2001,10,1,1,1519,1510,1629,1636,AA,1931,N421A1,70,86,50,-7,9,SFO,LAX,337,5,15,0,NA,0,NA,NA,NA,NA,NA
2001,10,15,1,1506,1455,1819,1819,UA,1248,N356�1,133,144,118,0,11,OAK,DEN,957,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,1,3,3,1506,1430,1618,1540,WN,188,N334@@,72,70,59,38,36,OAK,LAX,337,7,6,0,NA,0,NA,NA,NA,NA,NA
2001,2,22,4,1930,1910,2030,2010,WN,2215,N701@@,60,60,43,20,20,OAK,BUR,325,2,15,0,NA,0,NA,NA,NA,NA,NA
2001,10,21,7,644,645,914,921,UA,2476,N932�1,90,96,70,-7,-1,SFO,BOI,522,2,18,0,NA,0,NA,NA,NA,NA,NA
2001,5,6,7,1154,1200,2005,2016,US,82,N626A�,311,316,293,-11,-6,SFO,PHL,2521,6,12,0,NA,0,NA,NA,NA,NA,NA
2001,1,8,1,1420,1421,1558,1621,UA,2120,N371�1,98,120,87,-23,-1,SFO,SEA,679,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,10,18,4,55,55,618,623,CO,544,N17229,203,208,187,-5,0,SFO,IAH,1635,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,12,6,4,1701,1700,1817,1821,UA,553,N452�1,76,81,62,-4,1,SFO,SAN,447,3,11,0,NA,0,NA,NA,NA,NA,NA
2001,6,5,2,1000,1000,1201,1211,AQ,473,-N741A,301,311,288,-10,0,OAK,OGG,2349,6,7,0,NA,0,NA,NA,NA,NA,NA
2001,5,16,3,1142,1103,1305,1230,UA,2452,N353�1,83,87,65,35,39,SFO,EUG,451,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,7,12,4,NA,1445,NA,1640,HP,686,N809A�,NA,115,NA,NA,NA,SFO,PHX,651,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,12,24,1,618,620,1219,1218,UA,458,N831�1,241,238,226,1,-2,OAK,ORD,1835,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,11,2,NA,930,NA,1103,UA,2021,�NKNO�,NA,93,NA,NA,NA,SFO,LAX,337,0,0,1,NA,0,NA,NA,NA,NA,NA
2001,11,21,3,2223,2030,2328,2140,WN,566,N725@@,65,70,50,108,113,OAK,ONT,361,4,11,0,NA,0,NA,NA,NA,NA,NA
2001,6,23,6,1820,1820,1930,1940,WN,836,N520@@,70,80,62,-10,0,OAK,SNA,371,3,5,0,NA,0,NA,NA,NA,NA,NA
2001,3,7,3,1154,1200,1311,1317,AA,670,N530A1,77,77,52,-6,-6,OAK,LAX,337,11,14,0,NA,0,NA,NA,NA,NA,NA
2001,8,9,4,1841,1840,2119,2120,UA,2382,N390�1,98,100,82,-1,1,SFO,SLC,599,8,8,0,NA,0,NA,NA,NA,NA,NA
2001,11,20,2,615,615,738,800,WN,1328,N761@@,83,105,73,-22,0,OAK,PDX,543,2,8,0,NA,0,NA,NA,NA,NA,NA
2001,6,12,2,1700,1700,1817,1820,WN,1718,N345@@,77,80,60,-3,0,OAK,LAX,337,7,10,0,NA,0,NA,NA,NA,NA,NA
2001,7,13,5,2026,2015,2129,2115,WN,1932,N306@@,63,60,52,14,11,OAK,BUR,325,1,10,0,NA,0,NA,NA,NA,NA,NA
2001,8,15,3,1821,1815,2044,2028,DL,219,N832M8,323,313,294,16,6,SFO,HNL,2398,8,21,0,NA,0,NA,NA,NA,NA,NA
2001,5,8,2,1130,1130,1356,1405,WN,576,N799@@,86,95,75,-9,0,OAK,SLC,588,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,11,18,7,710,715,836,838,UA,447,N317�1,86,83,70,-2,-5,SFO,SAN,447,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,6,30,6,1925,1930,2119,2123,UA,2134,N396�1,114,113,85,-4,-5,SFO,SEA,679,5,24,0,NA,0,NA,NA,NA,NA,NA
2001,8,13,1,813,815,1704,1646,TW,842,N715��,351,331,336,18,-2,SFO,JFK,2586,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,12,8,6,1220,1220,1345,1355,WN,1121,N629@@,85,95,75,-10,0,OAK,PDX,543,2,8,0,NA,0,NA,NA,NA,NA,NA
2001,3,7,3,1255,1215,1338,1300,WN,570,N507@@,43,45,34,38,40,OAK,RNO,180,3,6,0,NA,0,NA,NA,NA,NA,NA
2001,10,10,3,730,730,831,838,UA,2205,N930�1,61,68,49,-7,0,SFO,BUR,326,2,10,0,NA,0,NA,NA,NA,NA,NA
2001,9,17,1,2040,2040,2228,2235,WN,1637,N682@@,108,115,100,-7,0,OAK,SEA,671,3,5,0,NA,0,NA,NA,NA,NA,NA
2001,7,3,2,1536,1541,2126,2121,AA,1902,N501A1,230,220,188,5,-5,SFO,DFW,1464,20,22,0,NA,0,NA,NA,NA,NA,NA
2001,10,10,3,1146,1145,1926,1926,US,68,N749��,280,281,258,0,1,SFO,PIT,2254,6,16,0,NA,0,NA,NA,NA,NA,NA
2001,2,27,2,1218,1213,1755,1745,AA,760,N276A1,217,212,187,10,5,SFO,DFW,1464,9,21,0,NA,0,NA,NA,NA,NA,NA
2001,3,20,2,1335,1335,1437,1435,WN,1215,N674@@,62,60,50,2,0,OAK,BUR,325,2,10,0,NA,0,NA,NA,NA,NA,NA
2001,7,22,7,642,645,1515,1514,UA,74,N425�1,333,329,300,1,-3,SFO,EWR,2565,7,26,0,NA,0,NA,NA,NA,NA,NA
2001,11,9,5,1400,1400,1512,1510,WN,1721,N648@@,72,70,56,2,0,OAK,ONT,361,4,12,0,NA,0,NA,NA,NA,NA,NA
2001,8,28,2,2126,2130,2236,2250,UA,2079,N910�1,70,80,51,-14,-4,SFO,LAX,337,9,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,920,920,1058,1055,WN,378,N509@@,98,95,90,3,0,OAK,PDX,543,3,5,0,NA,0,NA,NA,NA,NA,NA
2001,2,15,4,1338,1340,2150,2203,UA,226,N426�1,312,323,276,-13,-2,SFO,BDL,2625,4,32,0,NA,0,NA,NA,NA,NA,NA
2001,4,2,1,1719,1705,1847,1835,WN,797,N726@@,88,90,74,12,14,OAK,PDX,543,3,11,0,NA,0,NA,NA,NA,NA,NA
2001,6,13,3,2115,2125,2315,2315,AS,229,N937A�,120,110,104,0,-10,SFO,SEA,679,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,5,20,7,1115,1100,1247,1220,WN,598,N315@@,92,80,70,27,15,OAK,LAX,337,3,19,0,NA,0,NA,NA,NA,NA,NA
2001,11,1,4,855,845,1704,1704,UA,906,N436�1,309,319,290,0,10,SFO,EWR,2565,7,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,3,1,2000,2000,2125,2115,WN,1443,N732@@,85,75,64,10,0,OAK,LAX,337,4,17,0,NA,0,NA,NA,NA,NA,NA
2001,8,22,3,935,940,1119,1135,UA,2354,N331�1,104,115,87,-16,-5,SFO,PHX,651,4,13,0,NA,0,NA,NA,NA,NA,NA
2001,4,25,3,2022,2029,2212,2225,AS,387,N622A�,110,116,87,-13,-7,SFO,SEA,679,15,8,0,NA,0,NA,NA,NA,NA,NA
2001,4,5,4,700,700,1533,1525,UA,1870,N606�1,333,325,290,8,0,SFO,JFK,2586,4,39,0,NA,0,NA,NA,NA,NA,NA
2001,11,2,5,724,720,842,841,UA,1292,N931�1,78,81,67,1,4,SFO,LAS,414,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,8,12,7,918,915,1102,1120,UA,2106,N389�1,104,125,88,-18,3,SFO,SEA,679,3,13,0,NA,0,NA,NA,NA,NA,NA
2001,6,19,2,1630,1630,1738,1745,WN,873,N787@@,68,75,50,-7,0,OAK,LAX,337,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,6,3,7,845,845,1110,1120,WN,1785,N378@@,85,95,75,-10,0,OAK,SLC,588,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,6,13,3,845,850,1131,1137,UA,2374,N376�1,106,107,86,-6,-5,SFO,SLC,599,3,17,0,NA,0,NA,NA,NA,NA,NA
2001,1,1,1,2224,2228,2348,2355,UA,2183,N374�1,84,87,69,-7,-4,SFO,SAN,447,2,13,0,NA,0,NA,NA,NA,NA,NA
2001,7,12,4,1353,1335,1945,1936,CO,723,N35260,232,241,207,9,18,SFO,IAH,1635,10,15,0,NA,0,NA,NA,NA,NA,NA
2001,1,6,6,627,630,1158,1214,CO,532,N71828,211,224,198,-16,-3,SFO,IAH,1635,4,9,0,NA,0,NA,NA,NA,NA,NA
2001,2,8,4,1810,1805,1923,1925,WN,987,N612@@,73,80,66,-2,5,OAK,SAN,446,2,5,0,NA,0,NA,NA,NA,NA,NA
2001,5,11,5,1624,1552,1751,1709,UA,2539,N373�1,87,77,66,42,32,OAK,LAX,337,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,3,13,2,1440,1440,1738,1730,WN,1724,N512@@,118,110,105,8,0,OAK,PHX,646,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,2,24,6,605,606,852,854,HP,342,N324A�,107,108,83,-2,-1,OAK,PHX,646,12,12,0,NA,0,NA,NA,NA,NA,NA
2001,9,7,5,1128,1122,1802,1734,AA,682,N332A1,274,252,238,28,6,SFO,ORD,1846,8,28,0,NA,0,NA,NA,NA,NA,NA
2001,11,5,1,2035,2035,2220,2235,WN,1711,N610@@,105,120,92,-15,0,OAK,SEA,671,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,6,12,2,1550,1500,1700,1615,WN,188,N611@@,70,75,58,45,50,OAK,LAX,337,5,7,0,NA,0,NA,NA,NA,NA,NA
2001,6,19,2,1925,1910,2025,2020,WN,2058,N81@@@,60,70,52,5,15,OAK,ONT,361,3,5,0,NA,0,NA,NA,NA,NA,NA
2001,2,23,5,1912,1915,2035,2033,DL,1790,N282�1,83,78,60,2,-3,SFO,LAX,337,5,18,0,NA,0,NA,NA,NA,NA,NA
2001,5,29,2,800,800,1552,1557,UA,946,N208�1,292,297,270,-5,0,SFO,IAD,2419,7,15,0,NA,0,NA,NA,NA,NA,NA
2001,8,12,7,2333,2335,523,535,AA,1608,N624A1,230,240,209,-12,-2,SFO,ORD,1846,7,14,0,NA,0,NA,NA,NA,NA,NA
2001,5,25,5,1757,1750,1925,1915,WN,987,N310@@,88,85,74,10,7,OAK,SAN,446,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,8,7,2,2003,1840,2126,2010,WN,996,N361@@,83,90,73,76,83,OAK,PDX,543,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,4,29,7,1253,1245,1430,1430,WN,1369,N522@@,97,105,87,0,8,OAK,PHX,646,3,7,0,NA,0,NA,NA,NA,NA,NA
2001,11,6,2,559,600,1154,1154,TW,284,N96167,235,234,217,0,-1,SFO,STL,1736,5,13,0,NA,0,NA,NA,NA,NA,NA
2001,4,25,3,900,900,1025,1025,WN,1700,N332@@,85,85,73,0,0,OAK,SAN,446,2,10,0,NA,0,NA,NA,NA,NA,NA
2001,3,5,1,2312,2320,648,703,US,62,N702��,276,283,251,-15,-8,SFO,CLT,2296,6,19,0,NA,0,NA,NA,NA,NA,NA
2001,6,27,3,1707,1710,145,121,CO,152,N14214,338,311,311,24,-3,SFO,EWR,2565,8,19,0,NA,0,NA,NA,NA,NA,NA
2001,4,29,7,1145,1145,1258,1305,WN,841,N512@@,73,80,65,-7,0,OAK,SNA,371,3,5,0,NA,0,NA,NA,NA,NA,NA
2001,4,11,3,1815,1805,1911,1905,WN,2009,N90@@@,56,60,47,6,10,OAK,BUR,325,1,8,0,NA,0,NA,NA,NA,NA,NA
2001,7,26,4,2205,2210,632,617,UA,294,N586�1,327,307,290,15,-5,SFO,BWI,2457,11,26,0,NA,0,NA,NA,NA,NA,NA
2001,6,18,1,2114,2105,2339,2340,WN,1658,N329@@,85,95,74,-1,9,OAK,SLC,588,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,1,31,3,827,825,1153,1146,UA,774,N7282�,146,141,125,7,2,OAK,DEN,957,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,7,28,6,1207,1158,1353,1354,HP,275,N138A�,106,116,94,-1,9,OAK,PHX,646,7,5,0,NA,0,NA,NA,NA,NA,NA
2001,6,14,4,559,600,926,922,UA,1610,N332�1,147,142,124,4,-1,OAK,DEN,957,9,14,0,NA,0,NA,NA,NA,NA,NA
2001,2,28,3,2010,2005,2151,2145,UA,2270,N358�1,101,100,88,6,5,SFO,PDX,550,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,623,625,1159,1206,NW,928,N536��,216,221,201,-7,-2,SFO,MSP,1589,5,10,0,NA,0,NA,NA,NA,NA,NA
2001,6,2,6,2308,2310,505,506,UA,594,N302�1,237,236,218,-1,-2,OAK,ORD,1835,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,12,30,7,844,845,1010,1014,UA,1805,N912�1,86,89,56,-4,-1,SFO,LAX,337,11,19,0,NA,0,NA,NA,NA,NA,NA
2001,8,21,2,815,800,1604,1553,US,56,N109��,289,293,270,11,15,SFO,CLT,2296,4,15,0,NA,0,NA,NA,NA,NA,NA
2001,10,20,6,49,55,555,608,DL,752,-N383D,186,193,169,-13,-6,SFO,DFW,1464,6,11,0,NA,0,NA,NA,NA,NA,NA
2001,2,16,5,1305,1245,1417,1405,WN,504,N395@@,72,80,65,12,20,OAK,SAN,446,2,5,0,NA,0,NA,NA,NA,NA,NA
2001,10,14,7,2044,2045,2211,2213,UA,931,N814�1,87,88,68,-2,-1,SFO,SAN,447,3,16,0,NA,0,NA,NA,NA,NA,NA
2001,2,19,1,927,920,1100,1055,WN,378,N699@@,93,95,78,5,7,OAK,PDX,543,6,9,0,NA,0,NA,NA,NA,NA,NA
2001,8,1,3,917,915,1118,1122,UA,67,N210�1,301,307,280,-4,2,SFO,HNL,2398,6,15,0,NA,0,NA,NA,NA,NA,NA
2001,11,21,3,1749,1656,1856,1816,AS,348,N627A�,67,80,54,40,53,OAK,SNA,371,3,10,0,NA,0,NA,NA,NA,NA,NA
2001,7,15,7,1531,1500,2102,2047,TW,120,N714P@,211,227,195,15,31,SFO,STL,1736,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,11,30,5,2317,2220,633,543,DL,462,-N676D,256,263,230,50,57,OAK,ATL,2130,6,20,0,NA,0,NA,NA,NA,NA,NA
2001,9,9,7,825,820,1151,1138,UA,1096,N7253�,146,138,118,13,5,OAK,DEN,957,16,12,0,NA,0,NA,NA,NA,NA,NA
2001,6,21,4,841,805,1011,945,UA,2254,N399�1,90,100,78,26,36,SFO,PDX,550,2,10,0,NA,0,NA,NA,NA,NA,NA
2001,1,28,7,1035,1023,1219,1221,AS,389,N779A�,104,118,91,-2,12,OAK,SEA,671,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,2,20,2,2207,2205,2317,2320,UA,2081,N934�1,70,75,52,-3,2,SFO,LAX,337,4,14,0,NA,0,NA,NA,NA,NA,NA
2001,1,26,5,630,630,743,745,WN,2441,N763@@,73,75,57,-2,0,OAK,ONT,361,5,11,0,NA,0,NA,NA,NA,NA,NA
2001,7,9,1,831,830,1002,1001,UA,2155,N375�1,91,91,73,1,1,SFO,SAN,447,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,5,29,2,1010,1010,1120,1120,WN,583,N528@@,70,70,56,0,0,OAK,ONT,361,4,10,0,NA,0,NA,NA,NA,NA,NA
2001,2,17,6,1308,1245,2139,2105,UA,20,N601�1,331,320,268,34,23,SFO,JFK,2586,4,59,0,NA,0,NA,NA,NA,NA,NA
2001,2,7,3,1948,1900,2101,2025,UA,2065,N917�1,73,85,51,36,48,SFO,LAX,337,10,12,0,NA,0,NA,NA,NA,NA,NA
2001,8,3,5,1505,1455,1613,1605,WN,674,N521@@,68,70,57,8,10,OAK,ONT,361,3,8,0,NA,0,NA,NA,NA,NA,NA
2001,8,5,7,1935,1930,2133,2123,UA,2136,N382�1,118,113,97,10,5,SFO,SEA,679,9,12,0,NA,0,NA,NA,NA,NA,NA
2001,3,21,3,1555,1555,1652,1655,WN,520,N664@@,57,60,49,-3,0,OAK,BUR,325,2,6,0,NA,0,NA,NA,NA,NA,NA
2001,3,12,1,619,600,742,720,WN,834,N509@@,83,80,64,22,19,OAK,SNA,371,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,6,27,3,1125,945,1311,1126,UA,2258,N387�1,106,101,80,105,100,SFO,PDX,550,3,23,0,NA,0,NA,NA,NA,NA,NA
2001,1,19,5,700,700,815,815,WN,973,N353@@,75,75,57,0,0,OAK,ONT,361,3,15,0,NA,0,NA,NA,NA,NA,NA
2001,10,18,4,1243,1240,1750,1807,DL,1558,N308�1,187,207,170,-17,3,OAK,DFW,1456,9,8,0,NA,0,NA,NA,NA,NA,NA
2001,12,3,1,1204,1214,1804,1801,CO,423,N14839,240,227,213,3,-10,OAK,IAH,1628,6,21,0,NA,0,NA,NA,NA,NA,NA
2001,6,7,4,1915,1855,2220,2200,WN,964,N367@@,125,125,112,20,20,OAK,ABQ,889,5,8,0,NA,0,NA,NA,NA,NA,NA
2001,11,20,2,1634,1635,1743,1756,UA,961,N369�1,69,81,50,-13,-1,SFO,LAX,337,8,11,0,NA,0,NA,NA,NA,NA,NA
2001,4,4,3,606,606,752,756,HP,332,N332A�,106,110,94,-4,0,OAK,PHX,646,3,9,0,NA,0,NA,NA,NA,NA,NA
2001,7,4,3,659,700,1300,1310,UA,138,N582�1,241,250,214,-10,-1,SFO,ORD,1846,6,21,0,NA,0,NA,NA,NA,NA,NA
2001,11,16,5,1914,1914,2047,2034,AS,354,N624A�,93,80,65,13,0,OAK,SNA,371,16,12,0,NA,0,NA,NA,NA,NA,NA
2002,3,7,4,942,945,1112,1109,UA,1815,N957UA,90,84,59,3,-3,SFO,LAX,337,8,23,0,NA,0,NA,NA,NA,NA,NA
2002,1,26,6,1926,1925,2151,2201,UA,564,N384�1,85,96,70,-10,1,SFO,SLC,599,3,12,0,NA,0,NA,NA,NA,NA,NA
2002,7,4,4,1146,1150,1707,1720,AA,762,N244AA,201,210,184,-13,-4,OAK,DFW,1456,7,10,0,NA,0,NA,NA,NA,NA,NA
2002,3,1,5,920,850,1042,1010,WN,1762,N511,82,80,71,32,30,OAK,LAS,407,4,7,0,NA,0,NA,NA,NA,NA,NA
2002,12,24,2,843,850,1650,1712,AA,258,N5CCAA,307,322,289,-22,-7,OAK,JFK,2576,6,12,0,NA,0,NA,NA,NA,NA,NA
2002,5,2,4,1349,1350,1949,1950,UA,154,N775UA,240,240,216,-1,-1,SFO,ORD,1846,4,20,0,NA,0,NA,NA,NA,NA,NA
2002,11,3,7,1520,1517,1707,1712,AS,363,N625AS,107,115,93,-5,3,OAK,SEA,671,7,7,0,NA,0,NA,NA,NA,NA,NA
2002,4,28,7,915,920,1107,1118,UA,47,N212UA,292,298,276,-11,-5,SFO,OGG,2338,4,12,0,NA,0,NA,NA,NA,NA,NA
2002,5,19,7,1847,1847,2039,2043,HP,624,N316AW,112,116,95,-4,0,OAK,PHX,646,5,12,0,NA,0,NA,NA,NA,NA,NA
2002,3,26,2,2142,2140,2304,2300,UA,1651,N826UA,82,80,72,4,2,SFO,SAN,447,1,9,0,NA,0,NA,NA,NA,NA,NA
2002,10,21,1,657,700,1528,1542,UA,166,N440UA,331,342,300,-14,-3,SFO,BOS,2704,5,26,0,NA,0,NA,NA,NA,NA,NA
2002,12,21,6,1523,1510,1646,1630,WN,1137,N509,83,80,69,16,13,OAK,SAN,446,3,11,0,NA,0,NA,NA,NA,NA,NA
2002,8,29,4,1057,1050,1218,1215,WN,761,N692,81,85,70,3,7,OAK,SAN,446,2,9,0,NA,0,NA,NA,NA,NA,NA
2002,10,13,7,1830,1830,1938,1945,WN,840,N527,68,75,55,-7,0,OAK,LAX,337,3,10,0,NA,0,NA,NA,NA,NA,NA
2002,10,21,1,1108,1115,1658,1724,UA,1045,N430UA,230,249,208,-26,-7,SFO,MSY,1911,3,19,0,NA,0,NA,NA,NA,NA,NA
2002,7,26,5,635,635,834,835,WN,1586,N523,119,120,91,-1,0,OAK,PHX,646,4,24,0,NA,0,NA,NA,NA,NA,NA
2002,12,25,3,1524,1517,1715,1712,AS,363,N974AS,111,115,97,3,7,OAK,SEA,671,6,8,0,NA,0,NA,NA,NA,NA,NA
2002,7,5,5,1710,1710,1853,1905,WN,2056,N610,103,115,88,-12,0,OAK,SEA,671,5,10,0,NA,0,NA,NA,NA,NA,NA
2002,5,22,3,1900,1900,2012,2025,WN,594,N746,72,85,64,-13,0,OAK,SAN,446,2,6,0,NA,0,NA,NA,NA,NA,NA
2002,9,25,3,1900,1900,2013,2020,WN,1351,N380,73,80,56,-7,0,OAK,LAX,337,10,7,0,NA,0,NA,NA,NA,NA,NA
2002,12,3,2,1245,1240,2026,2034,UA,852,N568UA,281,294,260,-8,5,SFO,IAD,2419,7,14,0,NA,0,NA,NA,NA,NA,NA
2002,8,6,2,1900,1900,2005,2020,WN,1351,N736,65,80,52,-15,0,OAK,LAX,337,5,8,0,NA,0,NA,NA,NA,NA,NA
2002,4,28,7,1847,1835,2007,1955,WN,836,N709,80,80,70,12,12,OAK,SNA,371,2,8,0,NA,0,NA,NA,NA,NA,NA
2002,10,20,7,556,605,1128,1135,DL,1282,N952WP,212,210,186,-7,-9,SFO,DFW,1464,9,17,0,NA,0,NA,NA,NA,NA,NA
2002,2,16,6,1449,1450,1600,1557,UA,1404,N371�1,71,67,47,3,-1,SFO,MFR,329,2,22,0,NA,0,NA,NA,NA,NA,NA
2002,11,21,4,901,900,1215,1211,UA,67,N212UA,314,311,290,4,1,SFO,HNL,2398,3,21,0,NA,0,NA,NA,NA,NA,NA
2002,9,5,4,1619,1610,1742,1735,WN,838,N325,83,85,74,7,9,OAK,SAN,446,3,6,0,NA,0,NA,NA,NA,NA,NA
2002,12,25,3,918,923,1116,1130,AS,389,N947AS,118,127,103,-14,-5,OAK,SEA,671,6,9,0,NA,0,NA,NA,NA,NA,NA
2002,7,23,2,1245,1240,1813,1813,DL,1558,N948WP,208,213,180,0,5,OAK,DFW,1456,15,13,0,NA,0,NA,NA,NA,NA,NA
2002,2,21,4,1200,1145,1450,1420,WN,1957,N728@@,110,95,78,30,15,OAK,SLC,588,2,30,0,NA,0,NA,NA,NA,NA,NA
2002,6,18,2,635,635,822,835,WN,1586,N523,107,120,93,-13,0,OAK,PHX,646,6,8,0,NA,0,NA,NA,NA,NA,NA
2002,10,13,7,1007,1015,1137,1151,AS,519,N791AS,90,96,75,-14,-8,SFO,PDX,550,5,10,0,NA,0,NA,NA,NA,NA,NA
2002,3,6,3,1435,1410,1710,1700,WN,2034,N733,95,110,80,10,25,OAK,PHX,646,5,10,0,NA,0,NA,NA,NA,NA,NA
2002,1,14,1,1155,1156,1439,1451,HP,275,N180A�,104,115,90,-12,-1,OAK,PHX,646,7,7,0,NA,0,NA,NA,NA,NA,NA
2002,7,17,3,1925,1925,2000,2010,WN,1221,N328,35,45,26,-10,0,OAK,RNO,180,3,6,0,NA,0,NA,NA,NA,NA,NA
2002,2,8,5,NA,1430,NA,1547,UA,1739,�NKNO�,NA,77,NA,NA,NA,SFO,LAX,337,0,0,1,NA,0,NA,NA,NA,NA,NA
2002,4,30,2,825,825,1015,1020,WN,1890,N621,110,115,94,-5,0,OAK,PHX,646,3,13,0,NA,0,NA,NA,NA,NA,NA
2002,9,1,7,1733,1740,2302,2304,NW,358,N528US,209,204,192,-2,-7,SFO,MSP,1589,5,12,0,NA,0,NA,NA,NA,NA,NA
2002,9,30,1,1415,1415,1600,1605,WN,2852,N367,105,110,91,-5,0,OAK,PHX,646,5,9,0,NA,0,NA,NA,NA,NA,NA
2002,6,21,5,841,845,1519,1414,NW,344,N535US,278,209,201,65,-4,SFO,MSP,1589,54,23,0,NA,0,NA,NA,NA,NA,NA
2002,2,27,3,1358,1355,1953,1955,UA,1782,N822�1,235,240,214,-2,3,OAK,ORD,1835,13,8,0,NA,0,NA,NA,NA,NA,NA
2002,8,30,5,1342,1345,1453,1507,UA,820,N805UA,71,82,54,-14,-3,SFO,LAX,337,3,14,0,NA,0,NA,NA,NA,NA,NA
2002,3,21,4,2319,2215,632,544,DL,462,N610DL,253,269,222,48,64,OAK,ATL,2130,16,15,0,NA,0,NA,NA,NA,NA,NA
2002,6,19,3,1950,1845,2118,2005,WN,836,N525,88,80,70,73,65,OAK,SNA,371,10,8,0,NA,0,NA,NA,NA,NA,NA
2002,8,3,6,1759,1736,1945,1931,AS,549,N763AS,106,115,87,14,23,SFO,SEA,679,6,13,0,NA,0,NA,NA,NA,NA,NA
2002,1,7,1,1840,1830,1950,1948,UA,1823,N569�1,70,78,52,2,10,SFO,LAX,337,5,13,0,NA,0,NA,NA,NA,NA,NA
2002,12,10,2,1635,1630,1735,1745,WN,797,N632,60,75,50,-10,5,OAK,LAX,337,5,5,0,NA,0,NA,NA,NA,NA,NA
2002,10,25,5,1505,1440,1604,1540,WN,881,N679,59,60,49,24,25,OAK,BUR,325,1,9,0,NA,0,NA,NA,NA,NA,NA
2002,4,2,2,1920,1920,2030,2030,WN,2058,N654,70,70,63,0,0,OAK,ONT,361,2,5,0,NA,0,NA,NA,NA,NA,NA
2002,12,6,5,600,600,732,745,WN,1328,N389,92,105,78,-13,0,OAK,PDX,543,4,10,0,NA,0,NA,NA,NA,NA,NA
2002,6,28,5,2338,2320,530,517,UA,150,N653UA,232,237,211,13,18,SFO,ORD,1846,6,15,0,NA,0,NA,NA,NA,NA,NA
2002,9,4,3,801,810,1528,1548,NW,340,N530US,267,278,242,-20,-9,SFO,DTW,2079,9,16,0,NA,0,NA,NA,NA,NA,NA
